id,text,sentiment
76ac7da001,_marie Stick with me kidd...you`ll be alright (there`s a whole sketchy world out there waiting to be taken advantage of,1
8af4011f58,needs to get over this fever grrrrr....,0
ebc1f6727e, http://twitpic.com/4w22u - Its so pretty! The girls must love you a whole lot  Happy bday again!,1
436310aec0, She could spend the rest of the night in her room.  At least ONE of you could be happy with a glass of wine.    #surlytween,1
32db5fc0a5,"is back at working auditing away, time to make the hard decisions and be happy",1
775f56b3da," Yeah, Jimmy Fallon is back to do a skit. Yay!!!!",1
de03f3c2e2,Computer pissing me off. 4 gig ram 2.5ghz Dual core and vista freezes...**** you microsoft...i want win 7,0
0d1a051f0a,I`m pondering lunch at Shane`s. I think. I can already hear people whining about it...,0
c6787281f9, Oohh Yaay like it !  ?    Love ya,1
f8face3ced,"good time Rocking out @ open mic, thanks 4 all the love n support. Now working on Business plan presentation. No CG again 2nite",1
704eda7e4f, wasn`t much of a debate,0
566b75ccf1,  I am not a ****! damnit!  [sending you an e-mail right now btw],0
7cad00677e," Ahh Dave Canada isn`t included  That`s okay, we still love ya!  Let`s get this!",1
842953e8a8,"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out.",0
3c9a784f5a,Had the best wknd with her man and levi and sara love u guys,1
a8ce81e642, So stinkin` adorable!  I want to come check out the studio,1
386892ca1d," I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (& I use your calendar to track work hours)",1
dcb02be904,Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,0
6bb3519b82,Just finished filming for the day  another fun day on the set! Hahaha!,1
712655373b, that`s great!,1
5512695d36,sitting around doing **** all....tired,0
21f2dc2754,"I hate life at the mo, it sucks",0
ad934e65f0,I think I might like Twiterfon better than Tweetie now. Recent upgrades from Twiterfon have been great! None from Tweetie,1
eee518ae67,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",0
2f20094d07,I love my puppy,1
e3bffa84b1,not having a good day..one bad thing after another,0
eed0efff4e,Got told I got a good chance at gettin the job  I am so so excited .omgggg. When I come back I want too...,1
58e3269ea4,So exhausted..can`t sleep. I don`t like these nights,0
1c3ff882cb,http://twitpic.com/67twh - This has never happened before =/ orange blinky lights. I think I`ve broke my battery again,0
718e94282f,tired as ****. it`s pissing down with rain. i miss summer,0
5a24827c24, I think it`s less of a tribute and more of a parody.,0
dc88696aea, in that case.. that`s a stupid move  I thought they were being B-A,0
3c4cd5a819,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I`m officially moved from Knoxville.",0
9ce50d75b9,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans .",1
81ad19d8bf,lmfaoooo i **** love this showwwww,1
99b66c9ef9,"I have an awesome picture of happy pint, but it`s not sending",1
324e72dddb, Awww thats not fair to me. Now im a lil sad,0
5612d59230," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",0
0364fe8361,Thanks! carry on the craziness again!!!,1
70d766adda,It`s not now... Nor has it ever been Weigly North!! Have avoid drive home!!,0
cd2cc739a1,"im in pain, ****",0
ea390d1f7b,Gutted. The kitchen is empty literally EMPTY. No even kidding. I`m so hungry,0
f1cf465b7b,"Going to the Star Trek premier tomorrow night, uber stoked. I don`t care if I`m a nerd, Star Trek is amazecore!!",1
90e86fb530," OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes",1
cbd04fb4eb,"'you said 'darling what happened? did I fall asleep, and you carry me home? Cuz I know I wasn`t here'' Goodnight twitterererers",1
5d917baffd,My truss failing  http://yfrog.com/154upj,0
be0b31d6cb,I have a stupid headache on my day off.,0
591a7acf09,"went to galveston, want to go back",1
6c21d33903, no sorry twitter sucks balls since the replys change  #fixreplies,0
a86aefc3c2, Your second episode of Sonny WAC was on in New Zealand tonight. You were (and still are) AMAZING! ily  ****,1
4ed0e12e72, **** i always miss it,0
fcd7251082,FML i just spilled my entire can of diet coke IN MY LAP. yay,0
f3af5ba921,OMG I would sooooo make dis show number one n da ratings,1
e6620d2d33,_lou hahah hopefully!  enjoy your day,1
2ff7619ad7,"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won`t start at all now. Fried circuit?",0
51dc583ddc,"I`m fighting off feeling sick. Hoping it`s just tired. I`m really not feeling too well, though",0
01cb29e586, aw  were sad you had to leave tokyo. come back.please,0
e137ff5246,I know I shouldn`t be saying this but **** it..I`m **** as hell  http://twurl.nl/8q6cjc,0
73fd2537e6,_g1986 a price drop would be nice  I want another one for a backup/blu-ray player.,1
479e513584,"It`s Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper",0
23b009845d, sounds good!! Can`t wait,1
0bc9b699a7,  That is really sad,0
5d0124bd5e,"My gut says to replace $$$ appliances instead of repair, but I want to be smart with $. When I try repair, replace was the right choice.",1
fb1836fb4e,  If you don`t want to come then don`t come. JEEEEEZ.,0
2ecf90d8c1,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha",0
52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,0
93e354b62c,happy mother`s dayy!!! to me andd the rest of the fabulous mommy`s out there,1
cde576a019, Love that song! Happy Monday,1
2ece7f3810,  hope he is ok!,1
1843fd7f75,I really need to invest in an elliptical machine... Running with shin splints sucks!!,0
ee7b8ccfe0,"Played some Mythic Brawl in order to get a good screenshot. Instead, I got a Perfection!",1
66f40f0026, but but it was funny when I wrote it,1
57510fa13f,is in a good mood,1
ced27ecf6c,I  do not want to work tomorrow!,0
7a053b3829,  Wow that is a scary statistic,0
b06bdfd712,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire",1
545e1bc104,i`m hungry but can`t eat anything right now because my tongue hurts so bad.,0
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",0
3dc1ed5f06," new album is truly genius, so happy with it",1
70eb969d45, how sad! are you saying that I`m fat?  *tears*,0
7be724bb6b,"For the record, john mayer is freaking cool.",1
0236099d7d, unfortunatley it is the tooth kind of crown,0
bc1e4ea01c," Ahhh!  I knowww! I saw it May 5th and 6th in Newcastle and it was so good!!! I`m soo excited for 6th June, as its my bday aswell!",1
d3031fc98d,  I love you and Day 26 but that video was questionable... can`t say that I liked it,1
f271a3af59,"Choir assembly was bad  it`s **** hot, yay!",0
52c59b607b,"oh man, just seen the BGT news.. not cool. i loved greg.  that dancing weepy kid was just **** obnoxious imo.",1
9440d2dc38,"_Deen   looks like a delicious recipe, will try that tonite",1
27fc47ece8, Hi John! Thanks for sharing that quote! It`s soo true,1
f1f2fda39a,Cried my eyes out watching My Girl last period   hahah,0
f9f300c7d3, Who doesn`t know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.,0
b64d5f8e81,"My jeans that were once two inches too long are now about five inches too long. Holy cow, am I getting shorter?!?",0
4bf8205ece, hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic.,0
a0c3215993,OK guess I need to do actual work now.  How long until 5 pm? Oh no. I may have to ditch early.,0
b79a17e28c,I want to be in love.......,1
0da534d307,I wish i could sleep past four a.m. on my nights off  good morning!,1
cee062574a,thanks to  and i`m now on twitter!,1
e0b4e991c1," weird as usual, but ok... that`s why we like it",1
6c50882c36,"where is the love by the black eyed peas, so many memories. Watching the hulk!",1
fa60196831,#3wordsaftersex goodbye innocence!!!,1
c00890fdfc, i see you hannah klein!. lookin good today,1
a6adde8a33, i was in a hospital for a week and a half pretty much on the virge of dying.,0
58e24db41d,  they closed the voting...all u can vote for now is best movie  Hope you win it! My 4 y/o Daughter lovesss 2 sing 'The Climb',1
85eb03d6b8,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?",1
c336b00b07,_O_ASH I do too plus more happy mothers day Sweety,1
30e7601bce, i know!  i wish she would. I just wanna cuddle and sleeep in ga! And go to the world of coke,1
58d5c02640," don`t you just love the 'butteflies in your stomach' feeling?  ano man yun, kaya mo yan.",1
34af663e50,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,1
8681d8dda9, Sorry  I wasn`t doing the inviting...all single women I think.,0
f20074e0d0, thanks for the #followfriday as you can see us South Africans were on holiday on fri,1
cc58093a1b, I know!! our cats could be family  mikesh is so cute!!,1
0dbaca8e07, goood,1
6666449e3f,",:Mother, Happy Mother`s Day.... and to all Mom`s there......  God Bless yhaw all... ?",1
4eb36fc6ac, Some days you must look hard for that good thing.,1
000f629664, That`s a relief! I feel better knowing it`s hereditary.  Have fun!,1
a54b90ed0a,"Going to REtake my Softball photo because Patrick`s Studio is a piece of ****. Back here for chores. Some Friday, huh?",0
41c7c2b3d1, i hav a bet to get a 6 pack in 35 days...im on day 3..it sux,0
a779984508," i`ve heard that ST isn`t true imax- shot at 1828x1556 and blown up to 4096, still- nice big screen!",1
e323cf0033,"srsly, BGT, joke maaan. how lame. ughhhh work tomorah have to get up early",0
fd57cd4c4e,watching the rain and reminiscing about the time when everytime it rained I was with the love of my life.,1
2c2b831a36, Yes sir...I just acquired a Master of Arts in Christian Ministry-a loooooong journey completed today...so thankful!,1
cebf72f0dc,"Swords make everyone sexy.  Oh, Harold.",1
4234ca4536,Lookin` at spreadsheets so long my eyes are crossing...,0
820974856e,oh no.... please... dont do that to yourself again,0
c8caef9df3,"we finally hit 1,000 friends! thanks!",1
b3d9960683, *waves back* Have a good day,1
efb2f7765a,I truly praise God for my mom-the greatest mother in the world  Happy mother`s day to all of the mothers reading this. Enjoy your day!,1
e2d012bcd7,SF felt WAY too intense for me tonight. Hope that doesn`t keep up. Upset with myself for not hanging with  and pearl,0
0c53b2d4c0, So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me,1
2576146330, I love finding regional groups of Twitterers! Glad I could connect you with a few new people,1
5136fdc132, i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,0
c2d9c70831,I caaaaan`t sleep.....it`s 3.30am! wahhhh... i wanna cry,0
d45f55fad0, aww that sounds sad,0
49360765cf, thank you  make sure u read the groups description to better understand this project,1
c89b84685c,"traveling alone makes i meet new people,new circle ..strangers become friends",1
a0e2f28d7c,leaving florida want to live there forever! Texan*Girl,0
b2963b8dfc," nice to meet you. Mike, video producer CF Miami.",1
facd3fec8b,"Hurray! 'Summer-time' starts today, meaning I only have to work until 4 pm, instead of 4.30. Until August! Yay!",1
d80d99b28c,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,0
a0490aadee,I cut my thumb on a broken coffee pot.,0
675290d478, any chance you might come back to moncton? i had to miss the show tonight,0
e4d617243a,_Blue - the chauffeur from 'Some Kind of Wonderful' was my idea of a perfect woman,1
e8935fb37d,"me & kelly share the same last name, wouldnt that be sweet if we were related  ",1
8e5b7978c3,why yes jeeves. bring me that noose there  TOO MANY ASSIGNMENTS!,0
fc4caebc32,cupcakes gave me heartburn,0
270b2453f1, hahahahahahahahahahahahaha  that could be interesting,1
04b6314652, I`ma say you should smudge yourself before I start calling people given the malicious action we pulled the other night,0
6d85945e2c, _hussein i have to wake up earlier than i thought.. my dad wants me to take him food at 9AM! no0o0o0o!,0
47ec7c77de,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes,0
706649a51a, So you`re gonna make me go alllll the way to the store??? LOL  I have to find one...I`ll Google.  Thanks.    LOL,1
ec634fbe9c," Oh, I`m so sorry!...my kitty is there right now being checked...losing lots of weight over last 3 wks. Not good",0
c6720c0e57,Went shopping a lil... I deserve it... And now a night on the town in the big city of Norfolk,1
e4d6a48aa7,Awaiting reply from two projects. One cancelled.,0
8cb5b2d004,had a great day,1
9ee413df0b,no more arrested development. i am sad.,0
